school_id,student_size,demographics_men_pct,demographics_women_pct
245953,1415.0,0.3357,0.6643
139278,4477.0,0.3214,0.6786
215062,10572.0,0.45,0.55
140243,3867.0,0.4076,0.5924
157331,1929.0,0.3276,0.6724
126827,22315.0,0.3345,0.6655
115083,601.0,0.6955,0.3045
218487,1403.0,0.2537,0.7463
454777,213.0,0.1362,0.8638
458858,225.0,0.0267,0.9733
190150,8902.0,0.5089,0.4911
367361,90.0,0.6667,0.3333
198570,3228.0,0.3417,0.6583
186469,867.0,0.3541,0.6459
156231,1611.0,0.396,0.604
111887,18001.0,0.4774,0.5226
110404,982.0,0.5468,0.4532
153472,1695.0,0.4513,0.5487
175935,2143.0,0.3061,0.6939
169992,536.0,0.3619,0.6381
189583,602.0,0.2525,0.7475
234377,1145.0,0.2873,0.7127
157438,2677.0,0.4442,0.5558
234845,1661.0,0.3955,0.6045
181817,913.0,0.3888,0.6112
133508,10623.0,0.3648,0.6352
150172,562.0,0.6352,0.3648
157553,1639.0,0.3978,0.6022
131113,8210.0,0.3798,0.6202
154934,870.0,0.3011,0.6989
395362,1059.0,0.3267,0.6733
167905,3678.0,0.4005,0.5995
427335,74.0,0.0,1.0
107840,321.0,0.3925,0.6075
199926,1248.0,0.4046,0.5954
237039,2821.0,0.4459,0.5541
187666,1307.0,0.3726,0.6274
106449,1829.0,0.3652,0.6348
227757,4480.0,0.5114,0.4886
122409,31810.0,0.429,0.571
422695,257.0,0.0661,0.9339
177302,344.0,0.936,0.064
232797,950.0,0.1295,0.8705
238263,8572.0,0.4288,0.5712
107521,446.0,0.287,0.713
227331,1163.0,0.3353,0.6647
490294,124.0,0.2742,0.7258
198640,519.0,0.264,0.736
180328,295.0,0.322,0.678
193478,10540.0,0.4905,0.5095
484710,30.0,0.7333,0.2667
488332,204.0,0.1127,0.8873
121044,19504.0,0.4582,0.5418
440794,378.0,0.2381,0.7619
121345,1699.0,0.4526,0.5474
190673,8380.0,0.4801,0.5199
178217,1489.0,0.3472,0.6528
204662,421.0,0.4228,0.5772
236656,3611.0,0.3855,0.6145
425986,172.0,0.1221,0.8779
164465,1898.0,0.4831,0.5169
117645,20670.0,0.4346,0.5654
189592,326.0,0.2638,0.7362
367103,119.0,0.7815,0.2185
192110,476.0,0.521,0.479
246813,2997.0,0.3323,0.6677
228699,1635.0,0.3284,0.6716
230782,15540.0,0.4231,0.5769
444398,108.0,0.4815,0.5185
112172,8139.0,0.4512,0.5488
162928,5643.0,0.4611,0.5389
483258,12.0,0.75,0.25
208390,6588.0,0.4578,0.5422
134343,3466.0,0.3557,0.6443
236610,3566.0,0.4083,0.5917
188261,423.0,0.7447,0.2553
181534,1186.0,0.4283,0.5717
413617,221.0,0.2851,0.7149
110219,1767.0,0.2066,0.7934
409315,17846.0,0.4187,0.5813
221999,7144.0,0.4817,0.5183
187596,937.0,0.3746,0.6254
173735,2032.0,0.5354,0.4646
147767,8837.0,0.4625,0.5375
136400,6630.0,0.4008,0.5992
210155,1232.0,0.392,0.608
158662,11286.0,0.2849,0.7151
101897,1565.0,0.3502,0.6498
165033,4920.0,0.3303,0.6697
162557,3653.0,0.4405,0.5595
194028,737.0,0.3664,0.6336
230597,3654.0,0.4658,0.5342
156107,2396.0,0.5296,0.4704
449898,421.0,0.1781,0.8219
365374,745.0,0.5839,0.4161
438586,958.0,0.3445,0.6555
461032,112.0,0.4821,0.5179
217156,7222.0,0.492,0.508
493600,175.0,1.0,0.0
198774,2659.0,0.3498,0.6502
191612,1298.0,0.4291,0.5709
188216,256.0,0.3477,0.6523
125091,10123.0,0.4037,0.5963
182670,4412.0,0.5088,0.4912
234933,5441.0,0.3883,0.6117
234979,5104.0,0.385,0.615
195191,239.0,0.0962,0.9038
144050,7511.0,0.5312,0.4688
227979,22790.0,0.4108,0.5892
157711,3494.0,0.3615,0.6385
218520,4355.0,0.2902,0.7098
235699,2237.0,0.4211,0.5789
177472,7937.0,0.4175,0.5825
237385,1257.0,0.5521,0.4479
193326,7460.0,0.4133,0.5867
173638,1701.0,0.5861,0.4139
174756,2825.0,0.395,0.605
123800,14685.0,0.4493,0.5507
122977,20376.0,0.4433,0.5567
234915,1077.0,0.416,0.584
235343,5518.0,0.467,0.533
178697,1481.0,0.4362,0.5638
447980,58.0,0.0172,0.9828
110468,274.0,0.3394,0.6606
230171,8606.0,0.4065,0.5935
228316,3099.0,0.3766,0.6234
189547,3244.0,0.3915,0.6085
193946,2763.0,0.3865,0.6135
107664,3862.0,0.3325,0.6675
197027,931.0,0.8024,0.1976
213376,1800.0,0.4033,0.5967
198419,6570.0,0.4763,0.5237
168342,2138.0,0.4733,0.5267
135610,66.0,0.4848,0.5152
228547,38915.0,0.4168,0.5832
442523,77.0,0.3766,0.6234
207254,639.0,0.8983,0.1017
182500,6461.0,0.4578,0.5422
203678,1383.0,0.2603,0.7397
157793,1827.0,0.3268,0.6732
188182,369.0,0.5637,0.4363
199449,1246.0,0.2961,0.7039
190619,7149.0,0.4335,0.5665
198376,2454.0,0.326,0.674
198154,8950.0,0.4088,0.5912
188100,3987.0,0.303,0.697
154952,1640.0,0.4085,0.5915
135391,7251.0,0.3645,0.6355
238014,868.0,0.3479,0.6521
247153,216.0,0.2222,0.7778
198011,796.0,0.343,0.657
150987,51796.0,0.4288,0.5712
113980,16352.0,0.4665,0.5335
158325,110.0,0.1273,0.8727
117894,6709.0,0.437,0.563
158884,1381.0,0.3287,0.6713
495165,32.0,0.2813,0.7188
487621,26.0,0.8846,0.1154
488129,26.0,0.0,1.0
496964,22.0,0.6364,0.3636
199722,754.0,0.3103,0.6897
481571,12.0,0.5,0.5
492096,7.0,0.0,1.0
375726,568.0,0.537,0.463
156790,1379.0,0.3611,0.6389
184995,6116.0,0.39,0.61
173559,2950.0,0.4136,0.5864
102076,1494.0,0.3501,0.6499
183743,10011.0,0.4806,0.5194
196680,13983.0,0.5114,0.4886
198206,1151.0,0.3319,0.6681
123299,4754.0,0.3812,0.6188
480310,81.0,0.0,1.0
198084,1070.0,0.3888,0.6112
240505,2222.0,0.3758,0.6242
226134,7564.0,0.4143,0.5857
247940,2551.0,0.4226,0.5774
185873,5503.0,0.4458,0.5542
221908,4104.0,0.4764,0.5236
175041,3827.0,0.4387,0.5613
250993,549.0,0.5719,0.4281
172954,1404.0,0.4744,0.5256
233684,2197.0,0.3386,0.6614
235237,6309.0,0.3631,0.6369
138284,306.0,0.5,0.5
214379,7282.0,0.3664,0.6336
154396,787.0,0.3875,0.6125
231882,1290.0,0.3767,0.6233
475635,20.0,0.3,0.7
417868,39.0,0.3077,0.6923
218140,6781.0,0.3412,0.6588
480657,568.0,0.1232,0.8768
226019,3183.0,0.3908,0.6092
199908,1280.0,0.3664,0.6336
167358,16172.0,0.439,0.561
182306,1938.0,0.3395,0.6605
199476,1603.0,0.2751,0.7249
113573,8664.0,0.4198,0.5802
497949,595.0,0.3059,0.6941
228884,642.0,0.595,0.405
118718,8333.0,0.4012,0.5988
204945,4298.0,0.376,0.624
175883,3474.0,0.3676,0.6324
236188,4016.0,0.4126,0.5874
184205,1951.0,0.3316,0.6684
198668,803.0,0.3375,0.6625
133960,897.0,0.4448,0.5552
113236,11865.0,0.4286,0.5714
187046,7268.0,0.5969,0.4031
120342,15636.0,0.5029,0.4971
199324,643.0,0.367,0.633
202648,1333.0,0.3706,0.6294
225423,37871.0,0.3999,0.6001
184180,5174.0,0.54,0.46
173911,1937.0,0.4326,0.5674
106883,519.0,0.2871,0.7129
206996,1346.0,0.2756,0.7244
449038,1257.0,0.2872,0.7128
146366,1778.0,0.3746,0.6254
155566,776.0,0.366,0.634
123961,20505.0,0.4788,0.5212
458919,4319.0,0.2264,0.7736
180151,247.0,0.4615,0.5385
161077,2249.0,0.4131,0.5869
121901,16317.0,0.4084,0.5916
106810,171.0,0.538,0.462
485591,31.0,0.0,1.0
156860,1480.0,0.3291,0.6709
153296,560.0,0.5071,0.4929
489201,6448.0,0.4164,0.5836
483504,359.0,0.3175,0.6825
155487,322.0,0.5435,0.4565
459046,57.0,0.0526,0.9474
164535,54.0,0.2222,0.7778
495396,27.0,0.0741,0.9259
207290,1529.0,0.399,0.601
224961,1522.0,0.3173,0.6827
207351,1124.0,0.4101,0.5899
232618,227.0,0.1322,0.8678
490081,18.0,0.4444,0.5556
193900,29136.0,0.4093,0.5907
183114,579.0,0.2332,0.7668
153524,3042.0,0.5118,0.4882
135188,3188.0,0.3742,0.6258
205443,2425.0,0.4293,0.5707
187198,7454.0,0.3776,0.6224
166911,291.0,0.2337,0.7663
227225,1932.0,0.31,0.69
483212,3160.0,0.3525,0.6475
106351,60.0,0.4833,0.5167
201283,490.0,0.3735,0.6265
158431,5517.0,0.3139,0.6861
142887,111.0,0.4054,0.5946
197887,4019.0,0.374,0.626
199421,1362.0,0.3341,0.6659
236692,4515.0,0.3962,0.6038
444468,40.0,0.025,0.975
161688,1764.0,0.2693,0.7307
490276,131.0,1.0,0.0
121363,2757.0,0.366,0.634
446774,1478.0,0.3735,0.6265
160409,106.0,1.0,0.0
175786,6514.0,0.3767,0.6233
490090,54.0,0.5556,0.4444
207236,1300.0,0.2892,0.7108
123341,12531.0,0.4525,0.5475
217891,197.0,0.4365,0.5635
136516,6114.0,0.3373,0.6627
173708,2774.0,0.6446,0.3554
443766,2598.0,0.194,0.806
198534,8521.0,0.3782,0.6218
139658,7017.0,0.4284,0.5716
125231,6274.0,0.1533,0.8467
180203,115.0,0.4174,0.5826
101240,3446.0,0.3529,0.6471
218885,4838.0,0.4698,0.5302
127389,394.0,0.4492,0.5508
127617,635.0,0.3102,0.6898
154110,1808.0,0.3402,0.6598
191719,6189.0,0.5156,0.4844
193283,2852.0,0.4302,0.5698
189228,1514.0,0.3025,0.6975
137281,3708.0,0.3641,0.6359
154378,1545.0,0.4078,0.5922
225070,2707.0,0.3635,0.6365
161864,2594.0,0.2463,0.7537
161004,1909.0,0.484,0.516
199856,18002.0,0.4657,0.5343
176336,96.0,0.7813,0.2188
496955,676.0,0.3831,0.6169
187532,15556.0,0.3743,0.6257
438708,199.0,0.196,0.804
101569,2554.0,0.3414,0.6586
161767,8326.0,0.3968,0.6032
450119,0.0,0.0,0.0
107327,748.0,0.3249,0.6751
236753,5113.0,0.3593,0.6407
491701,37.0,0.2703,0.7297
176664,274.0,0.6058,0.3942
198039,1835.0,0.3815,0.6185
497408,60.0,0.5667,0.4333
206446,936.0,0.3248,0.6752
491464,193.0,0.2124,0.7876
198330,2772.0,0.3874,0.6126
496894,35.0,0.0571,0.9429
185536,7900.0,0.4623,0.5377
448594,3004.0,0.3758,0.6242
199485,1015.0,0.3468,0.6532
128577,1013.0,0.4768,0.5232
224642,24129.0,0.4248,0.5752
177135,2705.0,0.3763,0.6237
198367,1822.0,0.3908,0.6092
414595,203.0,0.2069,0.7931
188058,812.0,0.3424,0.6576
219790,882.0,0.4864,0.5136
130907,10030.0,0.3231,0.6769
127732,827.0,0.4208,0.5792
227377,3644.0,0.4424,0.5576
458973,2251.0,0.2812,0.7188
229355,9045.0,0.3617,0.6383
485926,229.0,0.2664,0.7336
156648,3677.0,0.4009,0.5991
234669,7823.0,0.4439,0.5561
165981,1073.0,0.3486,0.6514
207740,1121.0,0.3051,0.6949
236513,3498.0,0.4314,0.5686
175263,1106.0,0.4512,0.5488
233903,1350.0,0.3719,0.6281
152992,624.0,0.4792,0.5208
213491,55.0,0.0182,0.9818
109208,24054.0,0.5338,0.4662
199953,893.0,0.29,0.71
117706,12896.0,0.4435,0.5565
156295,1412.0,0.403,0.597
173063,1950.0,0.48,0.52
198251,4143.0,0.3519,0.6481
160126,37.0,0.027,0.973
484871,115.0,1.0,0.0
155715,604.0,0.6722,0.3278
191083,6086.0,0.4888,0.5112
167534,5264.0,0.3788,0.6212
114789,18481.0,0.458,0.542
433420,330.0,0.8636,0.1364
122658,12462.0,0.4113,0.5887
111939,15342.0,0.3906,0.6094
198622,8035.0,0.4173,0.5827
115001,9350.0,0.4549,0.5451
155104,1376.0,0.4644,0.5356
114859,16426.0,0.4708,0.5292
126748,565.0,0.3504,0.6496
183655,3845.0,0.368,0.632
184481,5730.0,0.3923,0.6077
119137,10966.0,0.4693,0.5307
198552,6787.0,0.3582,0.6418
445027,10317.0,0.3644,0.6356
162690,2695.0,0.3317,0.6683
485546,155.0,0.5419,0.4581
180249,764.0,0.267,0.733
101301,856.0,0.3423,0.6577
235149,5370.0,0.4225,0.5775
166957,2342.0,0.3219,0.6781
179645,1839.0,0.2915,0.7085
139959,30566.0,0.4194,0.5806
217615,1857.0,0.3457,0.6543
207564,2021.0,0.6952,0.3048
434937,43.0,1.0,0.0
240666,1700.0,0.4076,0.5924
224615,34709.0,0.3987,0.6013
236708,3638.0,0.406,0.594
117052,4897.0,0.4656,0.5344
222062,3585.0,0.3671,0.6329
240596,509.0,0.3497,0.6503
240657,889.0,0.4106,0.5894
177940,1323.0,0.3998,0.6002
191597,544.0,0.1415,0.8585
461883,42.0,0.4762,0.5238
139579,195.0,0.2513,0.7487
123013,13164.0,0.4516,0.5484
115296,10994.0,0.4149,0.5851
199768,1514.0,0.397,0.603
145831,1808.0,0.4497,0.5503
167871,127.0,0.2205,0.7795
237817,1093.0,0.2909,0.7091
112260,1383.0,0.4902,0.5098
232052,409.0,0.3594,0.6406
366395,13825.0,0.4564,0.5436
155292,3133.0,0.4086,0.5914
180054,337.0,0.2136,0.7864
172671,663.0,0.3544,0.6456
220206,247.0,0.5587,0.4413
198817,1244.0,0.3384,0.6616
176178,5156.0,0.371,0.629
453163,2646.0,0.1931,0.8069
144944,6271.0,0.4717,0.5283
123527,9194.0,0.3859,0.6141
152080,8917.0,0.5137,0.4863
232672,1298.0,0.2227,0.7773
153144,1224.0,0.4404,0.5596
458885,275.0,0.1636,0.8364
245999,924.0,0.5108,0.4892
490674,7.0,0.0,1.0
178387,2628.0,0.4014,0.5986
198987,1757.0,0.3802,0.6198
138664,93.0,0.3656,0.6344
443784,1222.0,0.2365,0.7635
179539,2462.0,0.34,0.66
200341,648.0,0.3549,0.6451
116439,8398.0,0.5185,0.4815
130183,14297.0,0.2593,0.7407
119216,13078.0,0.3923,0.6077
235431,4318.0,0.3712,0.6288
232946,32211.0,0.4862,0.5138
198233,2576.0,0.4251,0.5749
497329,282.0,0.2482,0.7518
251312,420.0,0.1452,0.8548
118976,14655.0,0.3844,0.6156
219480,757.0,0.4505,0.5495
227386,1489.0,0.27,0.73
229504,1937.0,0.3449,0.6551
380359,477.0,0.1698,0.8302
480967,228.0,0.3421,0.6579
101116,315.0,0.1333,0.8667
226107,1446.0,0.2863,0.7137
226116,2567.0,0.3705,0.6295
450298,239.0,0.2385,0.7615
165194,1998.0,0.3649,0.6351
109907,2496.0,0.3309,0.6691
191302,993.0,0.422,0.578
200208,271.0,0.2878,0.7122
221397,3075.0,0.345,0.655
145637,34031.0,0.5335,0.4665
147411,2608.0,0.4275,0.5725
480091,6668.0,0.0937,0.9063
179867,7801.0,0.4629,0.5371
161138,1479.0,0.4828,0.5172
236638,2763.0,0.3905,0.6095
367884,337.0,0.3591,0.6409
146205,2067.0,0.4083,0.5917
156392,7429.0,0.4049,0.5951
183859,7914.0,0.4754,0.5246
181312,947.0,0.4139,0.5861
189097,3126.0,0.0,1.0
203331,28674.0,0.3036,0.6964
458964,1625.0,0.2246,0.7754
190169,878.0,0.3702,0.6298
441760,2971.0,0.4231,0.5769
227182,47486.0,0.4038,0.5962
154998,1285.0,0.5136,0.4864
223922,1319.0,0.442,0.558
149842,8686.0,0.4412,0.5588
180179,2742.0,0.3632,0.6368
202356,11634.0,0.3806,0.6194
197966,1497.0,0.3079,0.6921
237701,954.0,0.4455,0.5545
155195,3033.0,0.3963,0.6037
125028,9451.0,0.434,0.566
221643,6316.0,0.4926,0.5074
172307,1297.0,0.3948,0.6052
191986,1596.0,0.4167,0.5833
240125,4180.0,0.601,0.399
109819,18098.0,0.4413,0.5587
115126,8728.0,0.4583,0.5417
383190,1456.0,0.4299,0.5701
443340,46.0,0.4565,0.5435
475121,5738.0,0.2226,0.7774
441690,110.0,0.6273,0.3727
127884,3237.0,0.3095,0.6905
217475,11271.0,0.3991,0.6009
153533,977.0,0.5138,0.4862
171234,1031.0,0.3531,0.6469
131399,2912.0,0.3568,0.6432
430184,1298.0,0.3082,0.6918
167312,3615.0,0.3568,0.6432
218830,4936.0,0.3863,0.6137
117733,11706.0,0.4199,0.5801
453215,474.0,0.2173,0.7827
197294,7636.0,0.4697,0.5303
175315,5873.0,0.4197,0.5803
176770,677.0,0.1285,0.8715
231536,2624.0,0.3998,0.6002
186645,5052.0,0.5273,0.4727
366003,237.0,0.4219,0.5781
174738,3140.0,0.3748,0.6252
170240,8779.0,0.4298,0.5702
208035,918.0,0.3246,0.6754
133650,7436.0,0.3354,0.6646
450377,1237.0,0.1916,0.8084
154697,2123.0,0.4244,0.5756
145682,4630.0,0.4009,0.5991
171483,2689.0,0.4693,0.5307
207281,1905.0,0.3732,0.6268
171535,11503.0,0.4428,0.5572
205203,704.0,0.3679,0.6321
102030,1943.0,0.3376,0.6624
137351,36763.0,0.4333,0.5667
210270,1955.0,0.3754,0.6246
192022,1547.0,0.3807,0.6193
235103,3749.0,0.4625,0.5375
198914,350.0,0.3571,0.6429
130040,965.0,0.3554,0.6446
437103,7371.0,0.3256,0.6744
189839,1151.0,0.3675,0.6325
113634,14387.0,0.4955,0.5045
199838,1677.0,0.2904,0.7096
119605,7993.0,0.4779,0.5221
497736,54.0,0.1111,0.8889
181640,6031.0,0.5007,0.4993
199333,4961.0,0.3594,0.6406
224350,9104.0,0.4127,0.5873
380377,632.0,0.2294,0.7706
102429,2205.0,0.3587,0.6413
198923,565.0,0.3575,0.6425
497958,520.0,0.2558,0.7442
439446,1.0,1.0,0.0
120421,5635.0,0.4555,0.5445
442569,4598.0,0.3823,0.6177
116226,96.0,0.0625,0.9375
140331,7188.0,0.4342,0.5658
190053,422.0,0.4408,0.5592
423652,324.0,0.2685,0.7315
482699,1570.0,0.3287,0.6713
155201,510.0,0.5627,0.4373
141060,3098.0,0.0542,0.9458
146472,8977.0,0.4542,0.5458
102614,4010.0,0.4012,0.5988
485607,42.0,0.0714,0.9286
168148,6747.0,0.4411,0.5589
168218,2353.0,0.0,1.0
487658,94.0,0.8085,0.1915
167525,2098.0,0.3975,0.6025
164775,1092.0,0.3324,0.6676
177676,2486.0,0.3882,0.6118
227401,2339.0,0.354,0.646
206914,2643.0,0.3568,0.6432
174525,91.0,0.5714,0.4286
204802,288.0,0.3854,0.6146
153737,7370.0,0.416,0.584
187620,4741.0,0.3955,0.6045
134811,866.0,0.2979,0.7021
178721,6061.0,0.5496,0.4504
170091,132.0,0.5682,0.4318
207661,2507.0,0.3913,0.6087
118912,10094.0,0.417,0.583
136233,3149.0,0.3976,0.6024
191199,2844.0,0.4473,0.5527
480842,34.0,0.5,0.5
197674,214.0,1.0,0.0
182005,27254.0,0.4154,0.5846
215239,10821.0,0.3311,0.6689
113111,4312.0,0.4596,0.5404
222628,114.0,0.3421,0.6579
188340,1175.0,0.8783,0.1217
171395,988.0,0.3441,0.6559
143215,5293.0,0.4302,0.5698
110334,7275.0,0.4466,0.5534
104425,3032.0,0.4525,0.5475
151810,161.0,0.3354,0.6646
129729,4216.0,0.3959,0.6041
113856,23499.0,0.5048,0.4952
221096,4047.0,0.3793,0.6207
172617,7950.0,0.4372,0.5628
177250,1750.0,0.3806,0.6194
488031,48.0,0.3958,0.6042
201469,534.0,0.2116,0.7884
131496,7343.0,0.4201,0.5799
183877,5828.0,0.3917,0.6083
111461,15977.0,0.5762,0.4238
406361,11.0,0.0909,0.9091
380368,481.0,0.3701,0.6299
162706,3620.0,0.4061,0.5939
195058,4079.0,0.4695,0.5305
173461,2465.0,0.4519,0.5481
260372,254.0,0.2362,0.7638
443492,917.0,0.4558,0.5442
201973,3117.0,0.3,0.7
418126,124.0,0.3226,0.6774
138901,1272.0,0.3278,0.6722
104160,7595.0,0.4028,0.5972
173203,1548.0,0.458,0.542
131803,315.0,0.2317,0.7683
480073,288.0,0.1701,0.8299
161086,2299.0,0.4759,0.5241
237686,1486.0,0.356,0.644
206154,21.0,0.8095,0.1905
231785,1269.0,0.1978,0.8022
233949,3681.0,0.4053,0.5947
198118,2297.0,0.3809,0.6191
228158,6378.0,0.3982,0.6018
113193,7009.0,0.4794,0.5206
155308,188.0,0.7287,0.2713
203155,1765.0,0.5314,0.4686
204866,560.0,0.2321,0.7679
485111,4134.0,0.4192,0.5808
120971,15057.0,0.5327,0.4673
236382,1600.0,0.5356,0.4644
201140,34.0,0.8235,0.1765
144564,1192.0,0.4069,0.5931
226408,3161.0,0.3806,0.6194
171155,2108.0,0.3672,0.6328
196699,1261.0,0.4266,0.5734
225876,210.0,0.5143,0.4857
145521,791.0,0.3856,0.6144
226578,4979.0,0.2942,0.7058
235671,1910.0,0.6649,0.3351
156851,850.0,0.2212,0.7788
186034,4643.0,0.3728,0.6272
126207,3448.0,0.4371,0.5629
160649,2069.0,0.2639,0.7361
166133,3007.0,0.3435,0.6565
240693,1239.0,0.4124,0.5876
414878,266.0,0.391,0.609
156417,102.0,0.8333,0.1667
101028,1101.0,0.307,0.693
417983,29.0,0.0,1.0
106795,833.0,0.3169,0.6831
208275,889.0,0.3836,0.6164
180276,608.0,0.3997,0.6003
155007,354.0,0.2599,0.7401
134307,893.0,0.9328,0.0672
164313,1886.0,0.298,0.702
168883,1136.0,0.3486,0.6514
447582,753.0,0.3267,0.6733
169521,5624.0,0.3816,0.6184
101736,2026.0,0.3781,0.6219
210234,1094.0,0.4525,0.5475
146418,1718.0,0.4325,0.5675
223320,2236.0,0.3037,0.6963
142443,2732.0,0.3701,0.6299
441070,108.0,0.4074,0.5926
122205,14307.0,0.445,0.555
174136,4615.0,0.4362,0.5638
232195,5183.0,0.3525,0.6475
203483,1591.0,0.4155,0.5845
129367,2182.0,0.2722,0.7278
130396,5114.0,0.3762,0.6238
222567,3151.0,0.4208,0.5792
219824,4690.0,0.3578,0.6422
162609,367.0,0.5041,0.4959
219888,3661.0,0.3767,0.6233
220400,2419.0,0.2972,0.7028
101462,698.0,0.384,0.616
161217,2870.0,0.2979,0.7021
188438,1987.0,0.4313,0.5687
230959,2751.0,0.4675,0.5325
191515,2071.0,0.4481,0.5519
199184,915.0,0.3923,0.6077
183099,2208.0,0.3528,0.6472
122889,10514.0,0.4321,0.5679
112084,328.0,0.4695,0.5305
114266,6741.0,0.4496,0.5504
154855,464.0,0.5,0.5
139700,4419.0,0.3585,0.6415
485962,37.0,0.7027,0.2973
481720,47.0,0.0851,0.9149
495387,52.0,0.7308,0.2692
126119,4181.0,0.3834,0.6166
458061,68.0,0.1029,0.8971
191339,2026.0,0.345,0.655
444778,44.0,0.4318,0.5682
183938,6378.0,0.3754,0.6246
117690,5796.0,0.3894,0.6106
231624,6778.0,0.4171,0.5829
130606,2974.0,0.4307,0.5693
182564,1907.0,0.4132,0.5868
367972,106.0,0.0283,0.9717
420398,12964.0,0.4274,0.5726
223506,2898.0,0.4582,0.5418
196079,14398.0,0.4744,0.5256
231697,2040.0,0.3931,0.6069
214883,761.0,0.2405,0.7595
222053,5331.0,0.3819,0.6181
492962,2457.0,0.381,0.619
146348,1874.0,0.3959,0.6041
459268,205.0,0.1366,0.8634
130217,1023.0,0.4018,0.5982
207050,939.0,0.3216,0.6784
165112,7260.0,0.415,0.585
420440,945.0,0.3524,0.6476
204705,2119.0,0.4946,0.5054
418913,14.0,0.2857,0.7143
418612,7.0,0.0,1.0
231873,448.0,0.3929,0.6071
198710,1118.0,0.3551,0.6449
233116,2954.0,0.3951,0.6049
215594,259.0,0.1583,0.8417
198260,13522.0,0.4351,0.5649
456621,288.0,0.3056,0.6944
227924,15568.0,0.3772,0.6228
251260,3767.0,0.4407,0.5593
158538,59.0,0.0,1.0
220057,1863.0,0.2866,0.7134
219879,2042.0,0.4339,0.5661
139621,1514.0,0.467,0.533
491978,50.0,0.42,0.58
164988,17668.0,0.4171,0.5829
141680,1895.0,0.6507,0.3493
210809,,,
229540,2346.0,0.3103,0.6897
202222,16212.0,0.4642,0.5358
147004,4366.0,0.451,0.549
232575,3111.0,0.3391,0.6609
117724,8565.0,0.5722,0.4278
117788,10558.0,0.4292,0.5708
129808,2736.0,0.3607,0.6393
183150,1264.0,0.3987,0.6013
366340,231.0,0.3074,0.6926
246406,15.0,0.2,0.8
190840,3631.0,0.4619,0.5381
240620,2394.0,0.3513,0.6487
233310,1275.0,0.3059,0.6941
155098,831.0,0.4741,0.5259
439190,1215.0,0.5111,0.4889
178448,3023.0,0.3854,0.6146
451750,1043.0,0.2407,0.7593
207935,11481.0,0.3619,0.6381
113218,6527.0,0.4442,0.5558
144157,1363.0,0.4622,0.5378
420556,536.0,0.375,0.625
230418,4047.0,0.4636,0.5364
129756,1688.0,0.4094,0.5906
144166,5533.0,0.2031,0.7969
211079,1151.0,0.3753,0.6247
149727,5400.0,0.4465,0.5535
458955,277.0,0.1949,0.8051
153311,3149.0,0.3284,0.6716
135294,476.0,0.5021,0.4979
195988,826.0,0.431,0.569
130004,3484.0,0.4107,0.5893
405872,1976.0,0.4297,0.5703
436304,1675.0,0.5546,0.4454
240444,35184.0,0.4692,0.5308
163286,29982.0,0.5071,0.4929
190442,1344.0,0.4077,0.5923
434016,145.0,0.331,0.669
199634,2370.0,0.362,0.638
486123,39.0,0.4359,0.5641
155210,10296.0,0.4571,0.5429
147378,7180.0,0.4705,0.5295
492421,24.0,0.875,0.125
194240,3539.0,0.393,0.607
177065,5486.0,0.4027,0.5973
183123,503.0,0.5368,0.4632
449339,37569.0,0.641,0.359
154800,5803.0,0.3789,0.6211
482422,60.0,0.6167,0.3833
153384,1709.0,0.4722,0.5278
206011,1095.0,0.5498,0.4502
213659,3295.0,0.3287,0.6713
101161,4809.0,0.3493,0.6507
218353,7798.0,0.3775,0.6225
227146,6277.0,0.3866,0.6134
480781,99.0,0.8081,0.1919
487092,1048.0,0.4714,0.5286
190372,892.0,0.4944,0.5056
204839,534.0,0.3427,0.6573
438674,41.0,0.0,1.0
161545,4527.0,0.4394,0.5606
218858,2675.0,0.2871,0.7129
183132,1690.0,0.4775,0.5225
495253,55.0,0.2,0.8
184791,4510.0,0.4155,0.5845
127820,9153.0,0.404,0.596
434672,13223.0,0.3707,0.6293
121707,3211.0,0.4924,0.5076
148937,637.0,0.4411,0.5589
199795,420.0,0.369,0.631
122339,9918.0,0.4494,0.5506
196565,1416.0,0.411,0.589
119331,3301.0,0.4056,0.5944
201672,1465.0,0.2396,0.7604
363633,430.0,0.4047,0.5953
487603,519.0,0.3719,0.6281
208406,4099.0,0.497,0.503
365198,160.0,0.3375,0.6625
241614,280.0,0.5607,0.4393
202985,17.0,0.0588,0.9412
141796,3863.0,0.3464,0.6536
153630,3237.0,0.452,0.548
218991,3494.0,0.397,0.603
203465,2602.0,0.3786,0.6214
247603,1949.0,0.5372,0.4628
180197,1090.0,0.4119,0.5881
203748,5483.0,0.3577,0.6423
108807,7497.0,0.4671,0.5329
101514,6549.0,0.434,0.566
148380,4543.0,0.4578,0.5422
203447,1331.0,0.3854,0.6146
112826,4557.0,0.3937,0.6063
117867,7055.0,0.3952,0.6048
482547,10.0,0.6,0.4
198385,1922.0,0.4672,0.5328
129543,2959.0,0.3863,0.6137
142559,3531.0,0.35,0.65
174570,596.0,0.3893,0.6107
156365,2749.0,0.4092,0.5908
167376,3290.0,0.3726,0.6274
236072,2744.0,0.3983,0.6017
218113,8878.0,0.3924,0.6076
208415,482.0,0.3423,0.6577
459259,274.0,0.1533,0.8467
151564,43.0,0.0233,0.9767
238096,30.0,0.0667,0.9333
486141,11.0,0.0909,0.9091
154022,26113.0,0.3623,0.6377
