school_id,in_state_tuition,out_of_state_tuition,loan_principal,pell_grant_rate,federal_loan_rate,completion_rate,completion_score,size_score,in_state_tuition_score,financial_aid_score,ranking_score,rank
196112,8578.0,19338.0,12000.0,0.3843,0.4192,0.6153,0.61529999993847,0.013406882972100355,0.874526438967308,0.38429999996157,0.29610833219820937,5220
147679,34020.0,34020.0,19875.0,0.4416,0.5953,0.601,0.6009999999398999,0.01350823089953524,0.5023769472683398,0.44159999995584,0.295923517817354,5221
187967,9058.0,26312.0,11057.0,0.3248,0.4019,0.5595,0.55949999994405,0.008397399701747523,0.8675053024208296,0.32479999996751996,0.29589527021642725,5222
120166,8720.0,8720.0,,0.0,0.0,0.6608,0.66079999993392,0.00017373930417408667,0.8724493527389748,0.0,0.29584730920845637,5223
418010,,,9500.0,0.5109,0.587,0.7222,0.72219999992778,0.0004850222241526586,1.0,0.51089999994891,0.29557850222786225,5224
243188,5354.0,5354.0,3500.0,0.8096,0.0241,0.2115,0.21149999997885,0.0024902633598285757,0.921685072771155,0.80959999991904,0.2955775336177824,5225
481410,12100.0,12100.0,,0.3506,0.0,0.2941,0.29409999997058994,0.0005718918762397019,0.8230088495575224,0.35059999996494,0.2955630741470557,5226
169248,13650.0,13650.0,23183.0,0.3095,0.6938,0.6224,0.62239999993776,0.0745414006283571,0.800336429459519,0.30949999996905,0.2955427830129821,5227
140818,29190.0,29190.0,18108.0,0.4215,0.6574,0.5303,0.53029999994697,0.008773834860791377,0.5730271337672792,0.42149999995785,0.29551509686407357,5228
210304,20240.0,20240.0,20250.0,0.5099,0.7143,0.5221,0.52209999994779,0.0031852205765249223,0.703942075623492,0.50989999994901,0.2954977296225232,5229
174020,9684.0,9684.0,12900.0,0.4456,0.3334,0.5779,0.57789999994221,0.037296037296037275,0.8583485701747973,0.44559999995544,0.29545446075149445,5230
207041,7405.0,16765.0,11250.0,0.4183,0.3119,0.4389,0.43889999995611,0.018705931749409998,0.8916843414027648,0.41829999995817,0.29544902731977646,5231
171456,12648.0,18144.0,13750.0,0.2927,0.5132,0.5316,0.5315999999468399,0.045765828374524,0.8149930520002928,0.29269999997073004,0.29529088804156023,5232
195720,37748.0,37748.0,19500.0,0.2732,0.6452,0.7692,0.76919999992308,0.018937584154975446,0.44784612009069047,0.27319999997268,0.2952133704247131,5233
241766,3370.0,3370.0,8750.0,0.6769,0.1354,0.4672,0.46719999995328,0.0020414368240455182,0.9507057704965992,0.67689999993231,0.2952047207370715,5234
196158,8767.0,18677.0,17500.0,0.3902,0.6517,0.64,0.639999999936,0.023114566592827446,0.8717618664521322,0.39019999996098,0.29505764330893897,5235
173328,24400.0,24400.0,12166.0,0.3411,0.5603,0.5868,0.58679999994132,0.019980019980019966,0.6430922255540121,0.34109999996589,0.2950522245555287,5236
199209,34352.0,34352.0,19531.0,0.448,0.6271,0.6035,0.60349999993965,0.008715921759400015,0.49752066115702553,0.4479999999552,0.29504865829220006,5237
112394,22480.0,22480.0,18334.0,0.4635,0.6635,0.4648,0.46479999995352,0.0027001983523722638,0.671176771739926,0.46349999995365004,0.2950476970114638,5238
236939,12701.0,28385.0,14853.0,0.2659,0.3144,0.6431,0.64309999993569,0.161179400309835,0.8142178015066192,0.26589999997341,0.29499972018689946,5239
240189,7864.0,17039.0,16241.0,0.2527,0.4743,0.6536,0.6535999999346399,0.06437765133417303,0.8849703795801948,0.25269999997472997,0.29497480309643276,5240
122597,7524.0,19404.0,12923.0,0.4159,0.2392,0.6728,0.67279999993272,0.15227526097091304,0.8899436846339502,0.41589999995841,0.2948718945664214,5241
230852,44220.0,44220.0,19500.0,0.2188,0.493,0.6232,0.6231999999376799,0.021941826289652362,0.35317779565567275,0.21879999997812,0.2948319621938005,5242
153603,10133.0,26617.0,18750.0,0.1915,0.4661,0.739,0.7389999999261,0.18093500702196344,0.8517808820302789,0.19149999998085,0.29467158891108425,5243
101435,28350.0,28350.0,20000.0,0.3921,0.7354,0.555,0.5549999999445,0.0058637015158754255,0.5853141227236165,0.39209999996079,0.2944527824254157,5244
476692,11350.0,11350.0,,0.4722,0.0,0.1786,0.17859999998214002,0.0002750872316089706,0.833979375411395,0.47219999995278,0.2942654462682164,5245
122728,37150.0,37150.0,14419.0,0.3347,0.5512,0.6456,0.6455999999354399,0.008129551607812473,0.4565932860381783,0.33469999996653,0.2942622837648201,5246
204200,34900.0,34900.0,18837.0,0.2508,0.5376,0.5264,0.52639999994736,0.007564898869246691,0.48950486359979595,0.25079999997492003,0.2941919762474558,5247
196592,21170.0,21170.0,12500.0,0.3369,0.2514,0.5839,0.58389999994161,0.028992746384050715,0.69033862356469,0.33689999996631,0.2941281369976546,5248
430670,9489.0,15685.0,7000.0,0.9365,0.1429,0.5714,0.5713999999428601,0.0005284570501961803,0.8612009068968041,0.93649999990635,0.29410293639890706,5249
229027,8945.0,21253.0,15000.0,0.4327,0.4327,0.55,0.549999999945,0.21074577596316713,0.8691581949828131,0.43269999995673,0.294010397100996,5250
150400,55410.0,55410.0,24733.0,0.1636,0.3382,0.8596,0.85959999991404,0.012538186451229921,0.18949754991589385,0.16359999998364,0.2939835736343344,5251
201885,13176.0,28540.0,12000.0,0.1786,0.3771,0.7038,0.70379999992962,0.20182715834889736,0.8072698017991665,0.17859999998214002,0.29397969602049945,5252
195128,35351.0,35351.0,18000.0,0.4344,0.9223,0.6772,0.67719999993228,0.00808611678176895,0.48290792071966726,0.43439999995656,0.2939044037506631,5253
213598,11910.0,18456.0,22862.0,0.6661,0.8025,0.4749,0.47489999995251,0.012335490596360153,0.8257880494405034,0.66609999993339,0.29387735400767984,5254
201441,13639.0,22212.0,17500.0,0.2283,0.494,0.6431,0.64309999993569,0.08848397978832756,0.8004973305053759,0.22829999997717,0.29369813103389036,5255
230764,9315.0,29837.0,14000.0,0.2147,0.2165,0.7013,0.70129999992987,0.1838161838161837,0.8637460688949026,0.21469999997853,0.29366122527721816,5256
206941,8234.0,19121.0,13000.0,0.3541,0.3366,0.4379,0.43789999995621,0.07528703180877089,0.8795582534922842,0.35409999996459,0.29362452853529153,5257
213011,27750.0,27750.0,19560.0,0.2272,0.5558,0.6747,0.6746999999325299,0.009034443817052507,0.5940905434067145,0.22719999997728002,0.29362249872404567,5258
143084,47916.0,47916.0,26000.0,0.2147,0.6005,0.7181,0.71809999992819,0.016461799070494713,0.2991150442477887,0.21469999997853,0.29359768433062433,5259
440828,11628.0,32763.0,15000.0,0.2902,0.3429,0.6419,0.64189999993581,0.007528703180877089,0.8299129671615595,0.29019999997098,0.29359416703825864,5260
193654,54347.0,54347.0,15498.0,0.1622,0.2684,0.7231,0.7230999999276899,0.0516584864410951,0.20504644189278254,0.16219999998378,0.29356049283159874,5261
139144,39376.0,39376.0,18900.0,0.2532,0.4176,0.6999,0.69989999993001,0.01615775528819006,0.42403276530388445,0.25319999997467996,0.2935440520592549,5262
164748,48330.0,48330.0,15750.0,0.1517,0.3092,0.646,0.6459999999354,0.053533423098640454,0.293059313976451,0.15169999998483,0.29345427370662963,5263
166692,10634.0,24522.0,20500.0,0.1675,0.6246,0.8229,0.82289999991771,0.009577379142596527,0.844452570759892,0.16749999998325002,0.29323299499446587,5264
143358,37800.0,37800.0,23250.0,0.3011,0.6428,0.7662,0.76619999992338,0.02991935600631251,0.447085496964822,0.30109999996988995,0.29320048529756343,5265
212133,36464.0,36464.0,18000.0,0.3581,0.613,0.5875,0.58749999994125,0.012248620944273111,0.46662766035252035,0.35809999996418995,0.2931226281301558,5266
143288,26055.0,26055.0,14770.0,0.5604,0.7174,0.4292,0.42919999995708,0.0024757850844807352,0.6188839318364666,0.5603999999439601,0.2930909716939992,5267
426314,11185.0,11185.0,14250.0,0.2485,0.1042,0.363,0.36299999996369997,0.05992558166471206,0.836392891099247,0.24849999997515,0.2929068472810684,5268
148131,31940.0,31940.0,13000.0,0.2929,0.5412,0.5691,0.56909999994309,0.007434594391116126,0.5328018723030797,0.29289999997071,0.2928836466705336,5269
498100,39230.0,39230.0,16500.0,,,,0.0,0.0018242626938279102,0.42616836100343825,0.0,0.29279926236972664,5270
498094,39230.0,39230.0,16500.0,,,,0.0,0.001534697186871099,0.42616836100343825,0.0,0.29277030581903096,5271
201104,24140.0,24140.0,20000.0,0.2616,0.3559,0.648,0.6479999999352,0.01688166905558209,0.6468953411833546,0.26159999997384,0.2927377010262577,5272
452106,3850.0,3850.0,,0.9167,0.0,0.4754,0.47539999995245996,0.00044882653578305723,0.9436846339501208,0.91669999990833,0.29253834605377793,5273
216807,38700.0,38700.0,22825.0,0.2784,0.6562,0.7937,0.79369999992063,0.007405637840420445,0.43392086594017487,0.27839999997216,0.29251265037822155,5274
493619,14030.0,14030.0,,0.1154,0.5,0.257,0.2569999999743,0.00017373930417408667,0.7947780296935569,0.11539999998846,0.2924351769034791,5275
179043,41701.0,41701.0,12500.0,0.2075,0.3584,0.7361,0.73609999992639,0.012538186451229921,0.3900241351568794,0.20749999997924998,0.29207623216062895,5276
219000,37342.0,37342.0,21250.0,0.1825,0.5481,0.7075,0.7074999999292501,0.01273364316842577,0.4537848314195868,0.18249999998174998,0.2919268474592738,5277
496654,65000.0,65000.0,,0.3696,0.413,,0.0,0.00023889154323936918,0.049221092664376465,0.36959999996304,0.2919059984170656,5278
207458,32744.0,32744.0,15250.0,0.2178,0.4694,0.7142,0.71419999992858,0.009729401033748853,0.5210414685877284,0.21779999997822,0.2917220869632832,5279
217305,33900.0,33900.0,12000.0,0.471,0.7608,0.6457,0.64569999993543,0.012451316799142879,0.5041322314049594,0.4709999999529,0.29169835482140627,5280
196200,8712.0,18622.0,18166.0,0.4456,0.6335,0.5747,0.57469999994253,0.015042928086406337,0.8725663716814162,0.44559999995544,0.29156092998150224,5281
168546,54930.0,54930.0,19500.0,0.4675,0.6454,0.7017,0.70169999992983,0.010460553938814801,0.19651868646237225,0.46749999995325003,0.2914879240380397,5282
196583,11850.0,11850.0,,0.7436,0.0,0.2255,0.22549999997745002,0.0004850222241526586,0.8266656915088133,0.7435999999256401,0.29145007137742307,5283
144740,42840.0,42840.0,19383.0,0.3128,0.4668,0.6907,0.69069999993093,0.10111627502931844,0.3733635632267983,0.31279999996872004,0.29144298382621214,5284
171881,25370.0,25370.0,16304.0,0.3421,0.4561,0.6667,0.66669999993333,0.0005646527385657817,0.6289036787830036,0.34209999996579,0.2912968331543219,5285
488314,12010.0,12010.0,,0.4815,0.0,0.4906,0.49059999995094,0.0006949572166963467,0.8243253126599871,0.48149999995185,0.29127202699179133,5286
166638,15132.0,36105.0,15000.0,0.4248,0.5164,0.5713,0.5712999999428701,0.08505262853088935,0.7786586703722669,0.42479999995752,0.29121112989483167,5287
153269,47912.0,47912.0,19500.0,0.1923,0.4742,0.7903,0.79029999992097,0.020226150660933258,0.29917355371900933,0.19229999998077,0.2911549704370728,5288
168263,11500.0,17580.0,15250.0,0.3161,0.5777,0.6367,0.6366999999363301,0.026734135429787587,0.8317852702406204,0.31609999996839,0.29102694057152334,5289
192961,14292.0,14292.0,13322.0,0.3385,0.6462,0.8897,0.88969999991103,0.0008759356585443536,0.7909456593286042,0.33849999996615004,0.29097215950253585,5290
141334,5941.0,16996.0,15000.0,0.4388,0.4266,0.5001,0.50009999994999,0.057471513993253086,0.913098807869524,0.43879999995612,0.2906570321919177,5291
235316,50735.0,50735.0,20500.0,0.1424,0.3831,0.8567,0.85669999991433,0.036325992847731955,0.2578804944050329,0.14239999998576,0.29065064872415347,5292
106713,17700.0,17700.0,12876.0,0.4325,0.5225,0.4137,0.41369999995863,0.003539938322547016,0.7410955898486071,0.43249999995675,0.29060355282050143,5293
204024,17264.0,38293.0,16000.0,0.1112,0.3329,0.8109,0.8108999999189099,0.12104562104562097,0.7474731222116584,0.11119999998887999,0.29035187433037796,5294
181543,7958.0,7958.0,,0.3462,0.0,0.4186,0.41859999995814,0.000130304478130565,0.8835954070065093,0.34619999996538,0.29003757115329754,5295
366711,7733.0,19613.0,13500.0,0.4533,0.2619,0.6694,0.66939999993306,0.10021862195775233,0.8868865647626711,0.45329999995466996,0.28994551867791885,5296
101648,9538.0,15538.0,5500.0,0.4076,0.3631,0.3482,0.34819999996518003,0.0023165240556544888,0.8604841658743512,0.40759999995924,0.28993006899763557,5297
106546,12938.0,12938.0,9500.0,0.3859,0.6426,0.6706,0.67059999993294,0.003974286582982232,0.8107511153367954,0.38589999996141,0.2899075401961343,5298
163578,40730.0,40730.0,17990.0,0.4164,0.6109,0.6565,0.6564999999343499,0.004589613285265456,0.40422730929569317,0.41639999995835997,0.28987169225819687,5299
159717,8440.0,9940.0,13000.0,0.3094,0.3975,0.479,0.47899999995209996,0.03567447045707913,0.8765450157244206,0.30939999996906,0.28986194862328596,5300
110574,6995.0,18875.0,12500.0,0.4414,0.2657,0.6935,0.69349999993065,0.07752392535001226,0.8976815622028818,0.44139999995586,0.28986054876105544,5301
198464,7325.0,23602.0,17500.0,0.3172,0.4208,0.6744,0.67439999993256,0.14756982148286488,0.8928545308271778,0.31719999996827997,0.2897924352374293,5302
454236,19629.0,19629.0,16458.0,0.5037,0.7452,0.5702,0.57019999994298,0.0038874169308951894,0.7128793973524469,0.50369999994963,0.28966168143153576,5303
175980,43815.0,43815.0,19500.0,0.3443,0.6385,0.6917,0.69169999993083,0.004502743633178413,0.3591018796167639,0.34429999996557,0.2895554623246747,5304
149505,34325.0,34325.0,21358.0,0.3246,0.7742,0.667,0.6669999999333001,0.005668244798679578,0.4979156000877649,0.32459999996754,0.28951838448972844,5305
106342,31000.0,31000.0,10699.0,0.3683,0.5904,0.486,0.4859999999514,0.003539938322547016,0.5465515980399334,0.36829999996317003,0.28943915363780504,5306
238333,56312.0,56312.0,22773.0,0.3056,0.5687,0.7755,0.77549999992245,0.006667245797680576,0.17630366415563647,0.30559999996944,0.28930709099323065,5307
101480,11952.0,21912.0,14000.0,0.4386,0.7053,0.519,0.5189999999481,0.051151746803920685,0.8251736999926866,0.43859999995613996,0.2891425446845098,5308
195216,62020.0,62020.0,22670.0,0.2203,0.5599,0.8251,0.82509999991749,0.015419363245450192,0.09281064872376354,0.22029999997797,0.28912300119409134,5309
224244,20580.0,20580.0,15000.0,0.4479,0.5741,0.2453,0.24529999997547,0.0017735887301104682,0.6989687705697365,0.44789999995521,0.28892423593309974,5310
194116,28580.0,28580.0,12750.0,0.1314,0.2218,0.649,0.6489999999351,0.0032648510909380453,0.581949828128429,0.13139999998686,0.2887364679239152,5311
214175,58205.0,58205.0,22000.0,0.2035,0.5395,0.8285,0.82849999991715,0.013993253123687897,0.14861405690046203,0.20349999997965,0.2885357310001875,5312
191533,51309.0,51309.0,17500.0,0.35,0.5271,0.6351,0.63509999993649,0.007854464376203501,0.24948438528486916,0.349999999965,0.2884538849648353,5313
167783,44350.0,44350.0,21780.0,0.3021,0.6241,0.8143,0.81429999991857,0.012929099885621617,0.3512762378410015,0.30209999996979,0.2883405337724704,5314
231712,15425.0,29063.0,19500.0,0.144,0.379,0.7832,0.78319999992168,0.032156249547553875,0.774372851605354,0.14399999998559998,0.2883179101195243,5315
155937,30000.0,30000.0,12000.0,0.3557,0.5496,0.4945,0.49449999995055,0.004097351923438877,0.5611789658450969,0.35569999996443,0.28824763177868157,5316
476683,,,14120.0,0.681,0.8039,0.4326,0.43259999995674,0.0017735887301104682,1.0,0.6809999999319001,0.28812235887921656,5317
198543,3906.0,7906.0,15766.0,0.5069,0.4477,0.4623,0.46229999995376997,0.03777382038251601,0.9428655013530316,0.50689999994931,0.2881139321795498,5318
177117,24960.0,24960.0,11000.0,0.4488,0.5743,0.5599,0.55989999994401,0.0022513718165892067,0.6349008995831206,0.44879999995512,0.28802522714254,5319
158802,20224.0,20224.0,23048.0,0.6764,0.7671,0.4928,0.49279999995072,0.008831747962182739,0.7041761135083746,0.67639999993236,0.2877757861504082,5320
169327,23629.0,23629.0,12469.0,0.2854,0.5293,0.5601,0.5600999999439901,0.0051832225745269194,0.6543699261317931,0.28539999997146,0.28769031487345853,5321
163453,8008.0,18479.0,19500.0,0.5435,0.6287,0.515,0.5149999999485,0.05501020718412019,0.8828640386162512,0.54349999994565,0.28768742458564717,5322
177214,33830.0,33830.0,13000.0,0.287,0.5279,0.5798,0.57979999994202,0.009910379475596861,0.5051561471513208,0.2869999999713,0.2875916526640833,5323
239309,41140.0,41140.0,15750.0,0.3842,0.7895,0.5931,0.59309999994069,0.006479028218158649,0.3982300884955762,0.38419999996158,0.287585911671662,5324
482680,4995.0,15391.0,9673.0,0.2792,0.2232,0.3978,0.39779999996022,0.1144869623130492,0.9269362978132086,0.27919999997208,0.2875473260192853,5325
102270,11392.0,11392.0,16000.0,0.6989,0.6776,0.2255,0.22549999997745002,0.0052628530889400425,0.8333650259635781,0.69889999993011,0.2875027879098878,5326
188678,38325.0,38325.0,12000.0,0.2873,0.5525,0.8364,0.83639999991636,0.0015129797738493381,0.43940612886711117,0.28729999997127,0.28742691086476263,5327
182281,8947.0,25489.0,12500.0,0.4017,0.2718,0.5299,0.52989999994701,0.17612098046880645,0.8691289402472027,0.40169999995983,0.2873999920783134,5328
174154,12750.0,12750.0,11756.0,0.5493,0.7853,0.6812,0.6811999999318801,0.005849223240527585,0.8135010604841661,0.5492999999450701,0.2873800283769249,5329
146612,36530.0,36530.0,18750.0,0.3153,0.5211,0.7087,0.70869999992913,0.026422852509809015,0.4656622540773796,0.31529999996847,0.2873285106599069,5330
139764,4980.0,15702.0,11000.0,0.3867,0.3693,0.4358,0.43579999995642,0.015144276013841221,0.927155708330286,0.38669999996133,0.28710999844012475,5331
196024,8720.0,12490.0,12000.0,0.4725,0.5391,0.5427,0.5426999999457299,0.017801039540169962,0.8724493527389748,0.47249999995275,0.286940039233123,5332
151777,35772.0,35772.0,12250.0,0.4465,0.9409,0.5496,0.5495999999450399,0.006616571833963134,0.4767497988736935,0.44649999995535,0.28693163707190616,5333
140234,33700.0,33700.0,15750.0,0.4031,0.7547,0.4662,0.46619999995338,0.004321765191330406,0.5070577049659921,0.40309999995969004,0.2868879470171573,5334
239071,18810.0,18810.0,12375.0,0.3973,0.3704,0.5591,0.55909999994409,0.0041335476118084784,0.7248592115848758,0.39729999996027,0.2867492759232834,5335
107071,7560.0,9768.0,12000.0,0.4479,0.4497,0.3911,0.39109999996089,0.013030447813056501,0.8894170993929644,0.44789999995521,0.28660475472596614,5336
228529,7848.0,17640.0,13989.0,0.381,0.4783,0.5947,0.59469999994053,0.0860009555661729,0.8852044174650773,0.3809999999619,0.286510537309186,5337
142522,4536.0,4536.0,8750.0,0.2623,0.1198,0.6261,0.62609999993739,0.3055857186291967,0.9336502596357786,0.26229999997376996,0.28647359783524257,5338
230834,13078.0,30046.0,15000.0,0.333,0.6319,0.6105,0.61049999993895,0.011474033213163641,0.8087032838440725,0.3329999999667,0.2861427317103111,5339
183044,19024.0,37934.0,22498.0,0.1862,0.5932,0.7726,0.77259999992274,0.0824972129319955,0.7217289548745707,0.18619999998138,0.28608761678509015,5340
199148,7498.0,22657.0,16750.0,0.479,0.4755,0.5941,0.5940999999405899,0.10034892643588289,0.8903239961968845,0.47899999995209996,0.28593729226958975,5341
101587,10990.0,20090.0,13000.0,0.4556,0.503,0.3823,0.38229999996176994,0.017547669721582754,0.8392452278212538,0.45559999995444,0.28554928975929667,5342
126076,15700.0,15700.0,,0.5845,0.0,0.2682,0.26819999997318,0.0010279575496966796,0.770350325458934,0.58449999994155,0.2855278283050241,5343
220181,23578.0,23578.0,14250.0,0.5274,0.5974,0.4694,0.46939999995306,0.007304289912985561,0.6551159218898565,0.52739999994726,0.2854370211833647,5344
126818,12874.0,32734.0,14750.0,0.2124,0.3352,0.7086,0.70859999992914,0.182064312499095,0.8116872668763259,0.21239999997876,0.28541015794393865,5345
490805,8174.0,15165.0,13031.0,0.2946,0.2854,0.477,0.47699999995229997,0.04403567447045705,0.8804358955605941,0.29459999997054,0.28525715700882415,5346
198215,32868.0,32868.0,13000.0,0.3922,0.6159,0.5542,0.55419999994458,0.007789312137138219,0.5192276749798881,0.39219999996078,0.2850616987134667,5347
498085,44640.0,44640.0,16500.0,,,,0.0,0.0018532192445235912,0.3470343011775041,0.0,0.28488875204220276,5348
498076,44640.0,44640.0,16500.0,,,,0.0,0.0009410878976096361,0.3470343011775041,0.0,0.28479753890751136,5349
192509,11500.0,11500.0,10000.0,0.8827,0.0306,0.3772,0.37719999996228,0.0051615051615051585,0.8317852702406204,0.88269999991173,0.2847796775451041,5350
158477,38820.0,38820.0,15250.0,0.369,0.6348,0.5666,0.56659999994334,0.003699199351373262,0.43216558180355524,0.3689999999631,0.2846814781163834,5351
119173,46740.0,46740.0,22167.0,0.5513,0.6984,0.6797,0.67969999993203,0.012871186784230255,0.3163168287866609,0.55129999994487,0.2845888015569221,5352
216694,28490.0,28490.0,21500.0,0.3037,0.7648,0.67,0.6699999999330001,0.007716920760399017,0.5832662912308937,0.30369999996963004,0.2845433212015848,5353
102234,21732.0,21732.0,21500.0,0.3531,0.5654,0.5592,0.55919999994408,0.006746876312093699,0.6821180428581881,0.35309999996469005,0.2844614919204707,5354
199306,33290.0,33290.0,15500.0,0.5363,0.7487,0.5081,0.50809999994919,0.0049443310312875495,0.5130549257661091,0.53629999994637,0.28442492568147715,5355
466930,19629.0,19629.0,16458.0,0.5091,0.7899,0.6243,0.62429999993757,0.01568721133938524,0.7128793973524469,0.5090999999490899,0.28435166087303376,5356
421841,36400.0,36400.0,12000.0,0.4634,0.7805,0.7978,0.79779999992022,0.0027219157653940247,0.4675638118920509,0.46339999995366,0.284303572767017,5357
162061,27004.0,27004.0,12000.0,0.3353,0.5317,0.5042,0.50419999994958,0.0021427847514804022,0.6050025597893665,0.33529999996647,0.2842345344567327,5358
193292,36030.0,36030.0,24250.0,0.2944,0.6215,0.7336,0.73359999992664,0.02321591452026233,0.4729759379799613,0.29439999997056,0.2842041852515639,5359
133809,18060.0,18060.0,10000.0,0.2663,0.5345,0.5628,0.56279999994372,0.003981525720656153,0.7358297374387484,0.26629999997337,0.2839711263199414,5360
151111,10144.0,32582.0,13337.0,0.3592,0.3508,0.538,0.5379999999462001,0.12507782072999457,0.851619980984422,0.35919999996408003,0.28396478017781224,5361
126562,9562.0,26818.0,14500.0,0.2608,0.2405,0.502,0.5019999999498,0.07906586167455727,0.8601331090470272,0.26079999997391995,0.28394989707815543,5362
188429,43800.0,43800.0,20500.0,0.2921,0.4963,0.7355,0.73549999992645,0.03622464492029707,0.3593212901338414,0.29209999997079,0.28391459350597786,5363
211556,42125.0,42125.0,18326.0,0.2459,0.6044,0.6792,0.67919999993208,0.008737639172421775,0.3838221312074901,0.24589999997541,0.28386097703853075,5364
176789,12500.0,12500.0,12500.0,0.2838,0.2046,0.4072,0.40719999995928,0.0014623058101318961,0.817157902435457,0.28379999997162,0.28378202082936693,5365
234155,9654.0,21409.0,17500.0,0.6843,0.7569,0.5027,0.50269999994973,0.031092096309487595,0.8587873912089522,0.68429999993157,0.283657948757377,5366
204857,13352.0,23720.0,15332.0,0.2135,0.4519,0.6769,0.67689999993231,0.12748845357541003,0.8046953850654578,0.21349999997865,0.2836483838700438,5367
172051,11565.0,27164.0,17500.0,0.3395,0.4986,0.5147,0.51469999994853,0.044962284092718845,0.8308344913332848,0.33949999996605,0.28354467754800383,5368
160959,44829.0,44829.0,17723.0,0.2888,0.4866,0.6008,0.60079999993992,0.0026929592146983433,0.3442697286623282,0.28879999997112,0.2835362687878187,5369
217165,49329.0,49329.0,23250.0,0.1117,0.5054,0.821,0.8209999999179,0.023114566592827446,0.27844657353909275,0.11169999998883,0.28350111401285755,5370
444866,23324.0,23324.0,7811.0,0.6919,0.7784,0.705,0.7049999999294999,0.001122066339457643,0.658831273312368,0.69189999993081,0.28346033396843606,5371
219383,20290.0,20290.0,16141.0,0.276,0.6746,0.6213,0.62129999993787,0.009403639838422441,0.7032107072332339,0.27599999997240005,0.28324643471096717,5372
486901,37550.0,37550.0,18800.0,0.2674,0.5032,0.6384,0.6383999999361599,0.0052556139512661216,0.4507423389161128,0.26739999997326,0.28324479528797336,5373
458034,11978.0,11978.0,14750.0,0.1545,0.1545,0.9256,0.92559999990744,0.0002968046446307314,0.8247933884297524,0.15449999998455,0.28307901931238133,5374
189705,31800.0,31800.0,19000.0,0.2872,0.5632,0.7194,0.71939999992806,0.012668490929360487,0.5348497037958027,0.28719999997128,0.28302681947468883,5375
198516,42241.0,42241.0,18500.0,0.0943,0.2496,0.8345,0.83449999991655,0.045874415439632804,0.3821253565420911,0.09429999999057,0.2829799771991544,5376
139861,8974.0,28154.0,16018.0,0.1627,0.3604,0.629,0.6289999999371,0.03753492883927664,0.8687340013164633,0.16269999998373,0.2828218930213545,5377
239080,30000.0,30000.0,17340.0,0.4186,0.7032,0.564,0.5639999999436,0.007659007659007654,0.5611789658450969,0.41859999995814,0.28266879735283196,5378
136774,52826.0,52826.0,27000.0,0.2213,0.5472,0.7415,0.74149999992585,0.012335490596360153,0.22729466832443612,0.22129999997787,0.28264301589121166,5379
445708,38442.0,38442.0,16334.0,0.5428,0.8384,0.5848,0.58479999994152,0.008252616948269117,0.4376947268339071,0.5427999999457199,0.2824847343794286,5380
237011,8967.0,26873.0,13500.0,0.2187,0.2848,0.7272,0.7271999999272799,0.09907483820527292,0.8688363928910994,0.21869999997813,0.28237612311607874,5381
454227,20410.0,20410.0,16458.0,0.2993,0.5641,0.755,0.7549999999245,0.08350345306867041,0.7014554230966141,0.29929999997007,0.28215088762116297,5382
241410,5920.0,5920.0,11337.0,0.7901,0.2609,0.4784,0.47839999995216,0.029499486021225135,0.9134059825934324,0.79009999992099,0.2821305468676818,5383
476753,,,6333.0,0.2344,0.2656,0.7925,0.7924999999207499,0.0016577625273277437,1.0,0.23439999997656,0.2821057762595388,5384
182290,8947.0,25501.0,13000.0,0.2594,0.2647,0.6087,0.60869999993913,0.11507333246463675,0.8691289402472027,0.25939999997406,0.2820502272778209,5385
151388,7941.0,21301.0,12000.0,0.3589,0.3457,0.4991,0.49909999995008997,0.017895148329930926,0.8838440722591971,0.35889999996411,0.28200892206472933,5386
127741,11332.0,24722.0,13805.0,0.2653,0.4066,0.5702,0.57019999994298,0.043608565347695756,0.834242668031888,0.26529999997347,0.2820051233435364,5387
459949,9548.0,22764.0,12500.0,0.4914,0.3932,0.6618,0.6617999999338201,0.04635943766378546,0.8603378921962995,0.49139999995086,0.28194473299188105,5388
234030,15828.0,37786.0,17021.0,0.2983,0.4227,0.6893,0.68929999993107,0.14877875747440955,0.7684780223798731,0.29829999997017,0.2819156779914093,5389
163532,13700.0,13700.0,,0.2184,0.0,0.5524,0.55239999994476,0.0017808278677843884,0.7996050610692609,0.21839999997816,0.28190858889852755,5390
195544,32370.0,32370.0,17750.0,0.3415,0.5188,0.6709,0.67089999993291,0.025561395126612502,0.5265121041468594,0.34149999996585,0.28176234992969174,5391
195003,54518.0,54518.0,20872.0,0.2659,0.5414,0.7163,0.71629999992837,0.0952091386873995,0.20254516199809958,0.26589999997341,0.2817004300683575,5392
168591,45616.0,45616.0,23250.0,0.2306,0.6455,0.6802,0.68019999993198,0.008846226237530579,0.33275799019966457,0.23059999997694,0.281635421643972,5393
11917301,46740.0,46740.0,22167.0,,,,0.0,0.0,0.3163168287866609,0.0,0.2816316828786661,5394
147244,26892.0,41632.0,19000.0,0.3526,0.617,0.6149,0.61489999993851,0.011604337691294205,0.6066408249835449,0.35259999996474,0.28156451627050993,5395
154013,37606.0,37606.0,18500.0,0.3567,0.6618,0.691,0.6909999999308999,0.008694204346378255,0.4499232063190237,0.35669999996433,0.2815567410679707,5396
494278,6900.0,12600.0,10500.0,0.8538,0.7312,,0.0,0.0017591104547626277,0.8990711621443723,0.85379999991462,0.28151302726577054,5397
