school_id,admission_rate_overall,admission_rate_by_ope_id,consumer_admission_rate,admission_score
173647,0.739,0.7389579476329,0.739,0.2610000000739
166018,0.689,0.688995215311,0.689,0.31100000006890005
224545,0.9148,0.91476709613478,0.9148,0.0852000000914801
107512,0.7232,0.72321861366941,0.7232,0.2768000000723201
133711,0.8095,0.80945347119645,0.8095,0.19050000008095003
225502,0.8213,0.82131979695431,0.8213,0.17870000008212994
168430,0.8766,0.87664264518863,0.8766,0.12340000008765994
152318,0.7302,0.73019357413689,0.7302,0.2698000000730201
219295,0.7558,0.75583482944344,0.7558,0.24420000007557996
196033,0.8403,0.84031852472757,0.8403,0.15970000008402996
169576,0.6522,0.65217391304347,0.6522,0.34780000006522005
140447,0.7468,0.74682371625198,0.7468,0.25320000007468
176035,0.9911,0.99111111111111,0.9911,0.008900000099110073
240107,0.7238,0.7237687366167,0.7238,0.27620000007238
157076,0.6855,0.68549511854951,0.6855,0.31450000006855006
155511,0.6588,0.65882352941176,0.6588,0.3412000000658799
112075,0.6899,0.6898769574944,0.6899,0.3101000000689901
213996,0.7941,0.79409351927809,0.7941,0.20590000007941
141185,0.6801,0.68011257035647,0.6801,0.31990000006801
167288,0.9245,0.92445054945054,0.9245,0.07550000009245006
229814,0.9163,0.91629392971246,0.9163,0.08370000009163003
206695,0.806,0.80604197299826,0.806,0.19400000008059992
485698,0.7667,0.76666666666666,0.7667,0.23330000007666996
225548,0.6229,0.62287104622871,0.6229,0.37710000006228994
210571,0.8487,0.84869128719971,0.8487,0.15130000008487
228431,0.8951,0.8951126307321,0.8951,0.10490000008950995
439455,0.8378,0.83783783783783,0.8378,0.16220000008378
133492,0.6509,0.65092809515227,0.6509,0.34910000006509
191630,0.6838,0.68378591105863,0.6838,0.31620000006838
484905,0.9361,0.93613581244947,0.9361,0.06390000009360997
111948,0.7252,0.72520087655222,0.7252,0.27480000007252003
170301,0.8045,0.80454192546583,0.8045,0.19550000008045
229160,0.6093,0.60926006057983,0.6093,0.3907000000609301
218061,0.8291,0.82912290661368,0.8291,0.17090000008291006
132602,0.8497,0.84966453424871,0.8497,0.15030000008497002
161572,0.9431,0.94312420785804,0.9431,0.056900000094309955
436818,0.9791,0.62407436584213,0.9791,0.020900000097910043
218733,0.839,0.83901653739206,0.839,0.16100000008390003
206437,0.7251,0.72508461827754,0.7251,0.27490000007251003
111188,0.955,0.95502645502645,0.955,0.04500000009550009
155681,0.8618,0.86184708554125,0.8618,0.13820000008617994
110361,0.7992,0.79918996603083,0.7992,0.20080000007991994
200059,0.7202,0.72016460905349,0.7202,0.2798000000720201
161873,0.8933,0.89333333333333,0.8933,0.10670000008933
191968,0.752,0.751968503937,0.752,0.24800000007519996
201195,0.7704,0.77039489240955,0.7704,0.22960000007704007
155061,0.8802,0.88019693654266,0.8802,0.11980000008802005
153302,1.0,1.0,1.0,1.000000082740371e-10
201548,0.7215,0.72151029748283,0.7215,0.2785000000721499
193016,0.8586,0.85857305791407,0.8586,0.14140000008585996
149781,0.8843,0.88431061806656,0.8843,0.11570000008843007
233426,0.7976,0.79762611275964,0.7976,0.20240000007976
229179,0.9363,0.93631622289322,0.9363,0.06370000009362997
199281,0.8974,0.89736842105263,0.8974,0.10260000008974002
197142,0.782,0.782,0.782,0.21800000007819997
19457801,,0.50449205252246,,1.0
240462,0.8543,0.85431453119163,0.8543,0.14570000008543005
137476,0.6515,0.65146276595744,0.6515,0.34850000006515003
195234,0.7801,0.7801302931596,0.7801,0.21990000007801003
235024,0.7113,0.7112676056338,0.7113,0.28870000007112995
102553,0.6532,0.65318352059925,0.6532,0.34680000006531997
167729,0.9266,0.92656587473002,0.9266,0.07340000009266001
169655,0.9907,0.99067357512953,0.9907,0.00930000009906995
151263,0.7614,0.76137399939203,0.7614,0.23860000007614002
213668,0.7522,0.75222112537018,0.7522,0.24780000007522007
181394,0.8586,0.85861561119293,0.8586,0.14140000008585996
221892,0.7087,0.7086851628468,0.7087,0.29130000007087
239512,0.6839,0.68389057750759,0.6839,0.31610000006839
146427,0.7332,0.73317710077,0.7332,0.26680000007332005
493707,0.8333,0.83333333333333,0.8333,0.16670000008332997
443410,0.6637,0.66367713004484,0.6637,0.33630000006637006
141264,0.8947,0.89467336683417,0.8947,0.10530000008946994
128498,0.805,0.80497646267653,0.805,0.1950000000805
190716,0.8404,0.84044943820224,0.8404,0.15960000008403996
209056,0.6859,0.68587723247786,0.6859,0.31410000006859007
152381,0.7817,0.78166838311019,0.7817,0.21830000007817008
176017,0.9738,0.97382457083949,0.9738,0.026200000097379994
230603,0.8385,0.83850296176628,0.8385,0.16150000008385001
154095,0.9495,0.94949934697431,0.9495,0.05050000009495004
226091,0.8373,0.83730286449951,0.8373,0.16270000008372998
151801,0.8672,0.86720729853015,0.8672,0.13280000008672
170532,0.7925,0.79254457050243,0.7925,0.20750000007925007
459851,0.9508,0.94232105628908,0.9508,0.049200000095080076
237181,0.6492,0.64918898528857,0.6492,0.35080000006491996
130776,0.8351,0.83506774003534,0.8351,0.16490000008351002
170037,0.8178,0.81775700934579,0.8178,0.18220000008178006
166656,0.8826,0.88259038259038,0.8826,0.1174000000882599
240453,0.8632,0.86293001186239,0.8632,0.1368000000863201
153861,0.9429,0.94285714285714,0.9429,0.05710000009429006
130314,0.7485,0.74848851269649,0.7485,0.25150000007484996
171571,0.9005,0.9005400540054,0.9005,0.09950000009005
196051,0.8717,0.87171052631578,0.8717,0.12830000008717002
148627,0.8413,0.84131239627218,0.8413,0.15870000008413
166391,0.7321,0.73208612777973,0.7321,0.26790000007321
215637,1.0,1.0,1.0,1.000000082740371e-10
150677,0.8462,0.84622942765905,0.8462,0.15380000008462003
192925,0.688,0.68798105387803,0.688,0.3120000000688
125763,0.7545,0.75447909754479,0.7545,0.24550000007545003
178624,0.8556,0.85560564199505,0.8556,0.14440000008555998
186584,0.7507,0.75065096576114,0.7507,0.24930000007507003
157085,0.9489,0.94888959247365,0.9489,0.05110000009489002
195164,0.8111,0.81107578166401,0.8111,0.18890000008110996
153834,0.7532,0.75319926873857,0.7532,0.24680000007532
178767,1.0,1.0,1.0,1.000000082740371e-10
237950,0.6458,0.87345030468585,0.6458,0.35420000006457997
233277,0.9334,0.93340325117986,0.9334,0.06660000009334
153001,0.7727,0.77272727272727,0.7727,0.22730000007726991
154721,0.6603,0.66032377165577,0.6603,0.33970000006602996
213507,0.7674,0.76741214057508,0.7674,0.2326000000767401
215743,0.7305,0.73050299953853,0.7305,0.26950000007305
167394,0.9091,0.9090909090909,0.9091,0.09090000009091004
144971,0.8672,0.86723768736616,0.8672,0.13280000008672
195173,0.8427,0.84269662921348,0.8427,0.15730000008427003
222831,0.7914,0.79139938227607,0.7914,0.20860000007914004
232982,0.9514,0.95143747835122,0.9514,0.048600000095139984
150163,0.8206,0.82063349768414,0.8206,0.17940000008206003
200280,0.8328,0.83280278914658,0.8328,0.16720000008328006
174914,0.77,0.76996097458074,0.77,0.23000000007699994
155414,0.6962,0.69616519174041,0.6962,0.30380000006961994
490203,1.0,1.0,1.0,1.000000082740371e-10
195702,1.0,1.0,1.0,1.000000082740371e-10
164492,0.6958,0.69578827546955,0.6958,0.30420000006958003
161226,0.9417,0.94171997157071,0.9417,0.058300000094170024
209807,0.9309,0.93086045924804,0.9309,0.06910000009309003
238616,0.7037,0.70305121685434,0.7037,0.29630000007037005
121309,0.8193,0.81930771673547,0.8193,0.18070000008193
199032,0.6806,0.68055555555555,0.6806,0.31940000006806
171128,0.9368,0.93677942480679,0.9368,0.06320000009367999
134945,0.5769,0.5769272946595,0.5769,0.42310000005769
200800,0.8287,0.82870517296096,0.8287,0.17130000008287005
463056,0.973,0.62407436584213,0.973,0.02700000009730008
220862,0.946,0.94602651106741,0.946,0.05400000009460004
184612,0.8915,0.89151356080489,0.8915,0.10850000008915006
132879,0.7931,0.67747163695299,0.7931,0.20690000007930998
213826,0.8076,0.80756143667296,0.8076,0.19240000008075997
190655,0.818,0.81799859385985,0.818,0.18200000008180006
220710,0.695,0.69504447268106,0.695,0.3050000000695
219091,0.7477,0.74772539288668,0.7477,0.25230000007476994
178059,0.8776,0.87760479041916,0.8776,0.12240000008775997
216010,0.878,0.8779645044762,0.878,0.12200000008779999
240365,0.8852,0.88522518382352,0.8852,0.11480000008851998
449870,0.7826,0.78260869565217,0.7826,0.21740000007826
139366,0.878,0.87803617571059,0.878,0.12200000008779999
213251,0.7616,0.76160749122122,0.7616,0.2384000000761599
183062,0.8953,0.89525295297526,0.8953,0.10470000008953007
197045,0.809,0.8090288090288,0.809,0.1910000000808999
215947,0.7834,0.78335832083958,0.7834,0.21660000007834002
162760,0.7787,0.77866666666666,0.7787,0.2213000000778701
224527,0.677,0.67701863354037,0.677,0.3230000000676999
126580,0.8477,0.84767134431563,0.8477,0.15230000008476996
181330,0.649,0.64902880107166,0.649,0.35100000006489995
237312,0.6773,0.6772756206238,0.6773,0.32270000006773003
229780,0.6972,0.69717772692601,0.6972,0.30280000006971997
199458,0.6333,0.63333333333333,0.6333,0.36670000006333003
235097,0.9612,0.9612087441063,0.9612,0.038800000096119946
215691,0.7558,0.75578947368421,0.7558,0.24420000007557996
213020,0.9194,0.91944670463791,0.9194,0.08060000009194002
180416,0.8947,0.89470688673875,0.8947,0.10530000008946994
181020,0.7583,0.75832053251408,0.7583,0.24170000007583003
157386,0.8397,0.83971684995575,0.8397,0.16030000008397005
228796,0.9992,0.99923758696273,0.9992,0.0008000000999199841
203775,0.7756,0.77562724014336,0.7756,0.22440000007756
168528,0.6906,0.69059777711024,0.6906,0.30940000006906
223117,0.7,0.7,0.7,0.30000000007000005
241395,0.9821,0.95594166925224,0.9821,0.017900000098210023
148496,0.8953,0.89525112370529,0.8953,0.10470000008953007
203085,0.7135,0.71349250416435,0.7135,0.28650000007135
187985,0.9607,0.96067726877126,0.9607,0.03930000009607004
462354,0.7959,0.79586563307493,0.7959,0.20410000007958995
109785,0.87,0.86998254799301,0.87,0.13000000008699997
217864,0.9858,0.98579671549045,0.9858,0.014200000098580023
219356,0.8608,0.86077938403519,0.8608,0.13920000008608002
140951,0.8173,0.81733509418224,0.8173,0.18270000008172993
181002,0.7569,0.75692616271781,0.7569,0.24310000007569
226833,0.9243,0.92427819139277,0.9243,0.07570000009242994
178369,0.6124,0.61239035087719,0.6124,0.38760000006123996
146719,0.7915,0.79148842552983,0.7915,0.20850000007915004
155399,0.9514,0.95137028642077,0.9514,0.048600000095139984
166850,0.7463,0.74633776091081,0.7463,0.25370000007463
192624,0.95,0.95,0.95,0.05000000009500005
155140,0.9331,0.93308550185873,0.9331,0.06690000009330999
150534,0.7632,0.76324766886513,0.7632,0.23680000007632007
101189,0.8241,0.82407407407407,0.8241,0.1759000000824099
141565,0.8424,0.84238921001926,0.8424,0.15760000008424002
186283,0.8413,0.84132762312633,0.8413,0.15870000008413
221768,0.8844,0.88440567066521,0.8844,0.11560000008844007
196015,0.9491,0.94912280701754,0.9491,0.050900000094909914
219806,0.7978,0.79781420765027,0.7978,0.20220000007978
152390,0.8389,0.83893805309734,0.8389,0.16110000008389003
199607,0.8749,0.87489214840379,0.8749,0.12510000008749
232937,0.895,0.89497973885637,0.895,0.10500000008949995
486196,0.56,0.56,0.56,0.44000000005599993
493479,0.6667,0.66666666666666,0.6667,0.33330000006667004
171492,0.7968,0.79678362573099,0.7968,0.2032000000796801
183822,0.7818,0.78178262084381,0.7818,0.21820000007817997
234164,0.8055,0.80551755585955,0.8055,0.19450000008055002
242583,0.6235,0.80040733197556,0.6235,0.37650000006234996
156213,0.7873,0.78733031674208,0.7873,0.21270000007873002
186900,0.6667,0.66666666666666,0.6667,0.33330000006667004
179566,0.9256,0.92561038961038,0.9256,0.07440000009255998
431105,1.0,1.0,1.0,1.000000082740371e-10
179557,0.8631,0.86308516638465,0.8631,0.13690000008630998
151360,0.8031,0.80313315926892,0.8031,0.19690000008030994
226383,0.8159,0.81588785046728,0.8159,0.18410000008159
173665,0.8055,0.80546875,0.8055,0.19450000008055002
191649,0.6933,0.69330279509691,0.6933,0.30670000006932996
151333,0.8575,0.85750507099391,0.8575,0.14250000008574992
211352,0.7852,0.78518953864237,0.7852,0.21480000007851996
194091,0.7572,0.75721591401577,0.7572,0.24280000007572
228705,0.9655,0.96549930651872,0.9655,0.034500000096549965
230728,0.9373,0.93727052087871,0.9373,0.06270000009373
498119,,,1.0,1.0
498474,,,1.0,1.0
214634,0.8698,0.69702074056714,0.8698,0.13020000008697996
105899,0.7014,0.70136778115501,0.7014,0.29860000007014
128744,0.8151,0.81512827294366,0.8151,0.18490000008150997
228325,0.8565,0.85645933014354,0.8565,0.14350000008565
240277,0.8962,0.89621659146129,0.8962,0.10380000008961998
239105,0.8721,0.87206447144745,0.8721,0.12790000008721003
149222,0.915,0.91495241019342,0.915,0.0850000000915
449658,0.7051,0.7051282051282,0.7051,0.2949000000705101
177986,0.8182,0.81818181818181,0.8182,0.18180000008181996
219198,0.6839,0.68387776606954,0.6839,0.31610000006839
212601,0.8085,0.80847559149445,0.8085,0.19150000008085
436827,0.9742,0.62407436584213,0.9742,0.025800000097420006
220701,0.8026,0.80263157894736,0.8026,0.19740000008026004
215114,0.8098,0.80982905982906,0.8098,0.19020000008098004
217235,0.8343,0.79397509507121,0.8343,0.16570000008343
211088,0.7757,0.77566840689764,0.7757,0.22430000007757012
219347,0.8269,0.82694848084544,0.8269,0.17310000008269
193973,0.8955,0.89546402502606,0.8955,0.10450000008955007
153126,0.848,0.84803001876172,0.848,0.15200000008480008
228802,0.9387,0.9387346120813,0.9387,0.061300000093870044
210146,0.8796,0.87958607714016,0.8796,0.12040000008795992
189857,0.916,0.91603053435114,0.916,0.08400000009160002
212197,0.8112,0.81121934833725,0.8112,0.18880000008111997
204194,0.8533,0.85327102803738,0.8533,0.14670000008533002
240727,0.9598,0.95980679661894,0.9598,0.040200000095980015
117751,0.7818,0.7818396226415,0.7818,0.21820000007817997
193584,0.8394,0.83942725645614,0.8394,0.16060000008393993
447263,0.9742,0.97424892703862,0.9742,0.025800000097420006
216366,0.8885,0.88852000698934,0.8885,0.11150000008885008
204936,0.8368,0.8367889420521,0.8368,0.16320000008367996
192864,0.7209,0.7209271870089,0.7209,0.27910000007209
183239,0.823,0.8229937393284,0.823,0.1770000000823001
164216,0.7471,0.74706342991386,0.7471,0.25290000007471003
447953,0.835,0.83495145631067,0.835,0.16500000008350002
180595,0.7517,0.7517146776406,0.7517,0.24830000007516995
199412,0.7127,0.71274571972098,0.7127,0.28730000007127
150455,0.7324,0.73236363636363,0.7324,0.2676000000732399
190044,0.7842,0.78419775553533,0.7842,0.21580000007842004
157447,0.8601,0.86010137581462,0.8601,0.13990000008601
241720,0.9846,0.98461538461538,0.9846,0.015400000098459987
159568,0.7461,0.7461139896373,0.7461,0.25390000007461
101365,0.9412,0.94232105628908,0.9412,0.05880000009412001
159656,0.7811,0.78106267029972,0.7811,0.21890000007810995
216278,0.7669,0.76690196078431,0.7669,0.23310000007668996
212115,0.9363,0.93625638316605,0.9363,0.06370000009362997
218654,0.8003,0.80032271077047,0.8003,0.19970000008002997
210401,0.806,0.80595893840761,0.806,0.19400000008059992
498562,0.9396,0.93960292580982,0.9396,0.06040000009396007
237358,0.7526,0.75260960334029,0.7526,0.24740000007525997
215929,0.8435,0.84354669464847,0.8435,0.15650000008434994
161554,0.8543,0.85425685425685,0.8543,0.14570000008543005
118198,0.9407,0.94071146245059,0.9407,0.05930000009406999
433536,0.95,0.94232105628908,0.95,0.05000000009500005
213622,0.9,0.9,0.9,0.10000000008999999
218821,0.8213,0.82133741704951,0.8213,0.17870000008212994
194693,0.875,0.875,0.875,0.1250000000875
445267,1.0,0.97893850042123,1.0,1.000000082740371e-10
231420,0.7603,0.76032702237521,0.7603,0.23970000007602998
224147,0.8797,0.87970549815936,0.8797,0.12030000008796993
488563,0.6923,0.69230769230769,0.6923,0.30770000006922993
119270,0.7845,0.78448275862068,0.7845,0.21550000007845005
219259,0.7814,0.78139183055975,0.7814,0.21860000007814007
214759,0.8073,0.69702074056714,0.8073,0.19270000008072996
488305,0.9756,0.97560975609756,0.9756,0.024400000097559937
164270,0.8205,0.82045929018789,0.8205,0.17950000008205003
386472,0.9429,0.94232105628908,0.9429,0.05710000009429006
238476,0.8183,0.81829388560157,0.8183,0.18170000008182996
216311,0.875,0.875,0.875,0.1250000000875
451927,0.7585,0.75847457627118,0.7585,0.24150000007585004
151102,0.8066,0.80659490859388,0.8066,0.19340000008066005
155812,0.8193,0.81934184016118,0.8193,0.18070000008193
110370,0.7569,0.75694676933377,0.7569,0.24310000007569
216083,0.9787,0.97872340425531,0.9787,0.02130000009787003
165936,0.9176,0.91756272401433,0.9176,0.08240000009176007
133526,0.8354,0.83544726301735,0.8354,0.16460000008353992
214041,0.9242,0.92422379342145,0.9242,0.07580000009241994
176372,0.9884,0.98839907192575,0.9884,0.011600000098840102
153977,0.9671,0.96710526315789,0.9671,0.032900000096710014
102049,0.8326,0.83260318192298,0.8326,0.16740000008325995
212106,0.8749,0.87491919844861,0.8749,0.12510000008749
210492,0.7997,0.79965457685664,0.7997,0.20030000007997006
446385,0.8283,0.8283378746594,0.8283,0.17170000008282993
169983,0.8075,0.80746023038946,0.8075,0.19250000008074997
200217,0.8139,0.81387591727818,0.8139,0.18610000008139005
153162,0.7933,0.79326136735361,0.7933,0.20670000007932998
140340,0.9341,0.94232105628908,0.9341,0.06590000009341002
192271,0.8382,0.8381706244503,0.8382,0.16180000008382012
486284,0.9615,0.96153846153846,0.9615,0.038500000096149956
243586,0.9977,0.95594166925224,0.9977,0.002300000099769939
192703,0.823,0.82296072507552,0.823,0.1770000000823001
232706,0.8142,0.81415929203539,0.8142,0.18580000008141995
180106,0.7808,0.78077682685977,0.7808,0.21920000007807994
169716,0.9053,0.90528762347472,0.9053,0.09470000009053003
127556,0.8176,0.81763506625891,0.8176,0.18240000008176005
498571,0.9362,0.93619283941864,0.9362,0.06380000009361997
186432,0.8883,0.88829609869956,0.8883,0.11170000008883008
237525,0.9688,0.96884833228445,0.9688,0.031200000096880065
197230,0.8768,0.87679269882659,0.8768,0.12320000008767995
213400,0.9715,0.97150997150997,0.9715,0.028500000097149925
169363,0.7018,0.70305121685434,0.7018,0.29820000007018
151342,0.8688,0.86882453151618,0.8688,0.13120000008688004
155900,0.7016,0.7016129032258,0.7016,0.29840000007016
163462,0.7957,0.79567418315692,0.7957,0.20430000007957005
194657,0.9556,0.95555555555555,0.9556,0.04440000009556
163046,0.8348,0.83480244737115,0.8348,0.16520000008348001
156745,0.7152,0.71524486571879,0.7152,0.28480000007152007
216047,0.75,0.75,0.75,0.250000000075
487524,0.9131,0.91306058221872,0.9131,0.08690000009130994
247649,0.4487,0.44874274661508,0.4487,0.55130000004487
172033,1.0,1.0,1.0,1.000000082740371e-10
203368,0.8237,0.82366589327146,0.8237,0.17630000008237
163295,0.7958,0.79579483912073,0.7958,0.20420000007958006
228149,0.8622,0.8621717265785,0.8622,0.13780000008622006
200572,0.8345,0.83449883449883,0.8345,0.16550000008345
217934,0.9812,0.98115808823529,0.9812,0.018800000098119996
200332,0.9568,0.9567662565905,0.9568,0.043200000095680036
239628,0.8133,0.81325863678804,0.8133,0.18670000008133003
219602,0.9382,0.93822697265011,0.9382,0.06180000009382003
127060,0.7768,0.7767552476476,0.7768,0.22320000007767993
142090,1.0,1.0,1.0,1.000000082740371e-10
182634,0.7801,0.78012564249,0.7801,0.21990000007801003
121691,0.8187,0.81869834710743,0.8187,0.18130000008186997
197285,0.9545,0.95454545454545,0.9545,0.045500000095449966
153250,0.8767,0.87669376693766,0.8767,0.12330000008766995
181446,0.8148,0.81476793248945,0.8148,0.18520000008148008
216542,0.8243,0.82432432432432,0.8243,0.17570000008242992
166452,0.8623,0.86227735368956,0.8623,0.13770000008623007
147369,0.9414,0.94135802469135,0.9414,0.058600000094140015
185572,0.9092,0.9091596321028,0.9092,0.09080000009092004
106704,0.9121,0.91214351425942,0.9121,0.08790000009121002
215442,0.8205,0.82048731974142,0.8205,0.17950000008205003
213349,0.9614,0.96136865342163,0.9614,0.03860000009613995
178679,0.9443,0.94429708222811,0.9443,0.05570000009442999
219082,0.7891,0.7891156462585,0.7891,0.21090000007890997
461953,1.0,1.0,1.0,1.000000082740371e-10
151379,0.8523,0.8523140925637,0.8523,0.1477000000852301
154101,0.8733,0.87330316742081,0.8733,0.12670000008733007
160074,0.8478,0.84782608695652,0.8478,0.15220000008477996
198695,0.7888,0.78876747549413,0.7888,0.21120000007888007
204264,0.8639,0.86394052044609,0.8639,0.13610000008639
489344,0.5,0.80208333333333,0.5,0.50000000005
142328,0.8677,0.86769933976637,0.8677,0.13230000008677
231059,0.8515,0.85148514851485,0.8515,0.14850000008514996
149231,0.9751,0.97512064343163,0.9751,0.024900000097510033
238193,0.8988,0.89877300613496,0.8988,0.10120000008987995
140696,0.7099,0.7098721590909,0.7099,0.29010000007099
135081,0.9653,0.96525921966862,0.9653,0.03470000009652996
129774,0.7684,0.76844783715012,0.7684,0.23160000007684
125727,0.8199,0.81986242476354,0.8199,0.18010000008199
164173,0.841,0.84101815147089,0.841,0.1590000000841001
127185,0.9098,0.90975313638203,0.9098,0.09020000009097995
174747,0.878,0.87803433984606,0.878,0.12200000008779999
210739,0.7717,0.77170944838885,0.7717,0.22830000007717
162654,0.8024,0.80244399185336,0.8024,0.19760000008024003
239716,0.8359,0.83588565594691,0.8359,0.16410000008359005
177038,0.8667,0.86666666666666,0.8667,0.13330000008666998
178244,0.709,0.70900473933649,0.709,0.2910000000709
128586,1.0,1.0,1.0,1.000000082740371e-10
110413,0.8718,0.87184466019417,0.8718,0.12820000008718002
117104,0.9448,0.94482758620689,0.9448,0.055200000094480006
213987,0.8055,0.80551724137931,0.8055,0.19450000008055002
164562,0.823,0.82304832713754,0.823,0.1770000000823001
237330,0.9139,0.91387283236994,0.9139,0.08610000009138996
236595,0.8515,0.85152508192588,0.8515,0.14850000008514996
194392,0.8492,0.84921465968586,0.8492,0.15080000008492
206084,0.9223,0.92230616302186,0.9223,0.07770000009222999
161253,0.9396,0.93961786831768,0.9396,0.06040000009396007
215974,0.8421,0.84210526315789,0.8421,0.15790000008421
209065,0.8869,0.88689915174363,0.8869,0.11310000008869003
137272,1.0,1.0,1.0,1.000000082740371e-10
488776,1.0,1.0,1.0,1.000000082740371e-10
139393,0.8413,0.84132841328413,0.8413,0.15870000008413
156125,0.9485,0.94853354309472,0.9485,0.05150000009485001
151324,0.923,0.92304786573849,0.923,0.07700000009230001
193399,0.8889,0.88888888888888,0.8889,0.11110000008888998
488420,0.6345,0.63448275862068,0.6345,0.36550000006345007
461759,0.6713,0.67132867132867,0.6713,0.32870000006712996
236577,0.9071,0.90706033376123,0.9071,0.09290000009070998
168281,0.7948,0.7948399900769,0.7948,0.20520000007948003
148487,0.8832,0.88321654988321,0.8832,0.11680000008832003
241836,0.9008,0.64094955489614,0.9008,0.09920000009008001
184694,0.8912,0.86643717728055,0.8912,0.10880000008912005
130226,0.8379,0.83785086779515,0.8379,0.16210000008379
206507,0.8813,0.88130412633723,0.8813,0.11870000008813009
214272,0.8546,0.8546129677235,0.8546,0.14540000008545995
491525,0.8909,0.89090909090909,0.8909,0.10910000008908993
167987,0.9552,0.95518841235713,0.9552,0.04480000009551999
106467,0.9439,0.94394307532106,0.9439,0.05610000009439009
165671,0.7969,0.79692360871068,0.7969,0.20310000007968998
120403,0.8329,0.83293326932309,0.8329,0.16710000008329007
150774,0.7617,0.76165254237288,0.7617,0.23830000007616992
177418,0.9443,0.94431818181818,0.9443,0.05570000009442999
154350,0.891,0.89101338432122,0.891,0.10900000008910005
192192,0.9279,0.92791234140715,0.9279,0.07210000009279005
155025,0.9567,0.9566630552546,0.9567,0.04330000009567003
202170,0.9098,0.90979381443298,0.9098,0.09020000009097995
127918,0.7609,0.76085781221841,0.7609,0.23910000007609
229063,0.968,0.96795618736891,0.968,0.03200000009680004
155627,0.7823,0.65470352206865,0.7823,0.21770000007822998
190761,0.8897,0.88971499380421,0.8897,0.11030000008897001
477233,0.9615,0.69088507265521,0.9615,0.038500000096149956
247773,0.84,0.84,0.84,0.16000000008400006
190503,0.9486,0.948595654478,0.9486,0.05140000009486001
237066,0.9052,0.90523509452254,0.9052,0.09480000009052003
220215,0.9119,0.91190253045923,0.9119,0.08810000009119001
225399,0.8448,0.84480405537141,0.8448,0.15520000008447998
132657,0.8011,0.80109651918908,0.8011,0.19890000008011
233541,0.8036,0.80357142857142,0.8036,0.19640000008036007
207582,0.7837,0.78368355995055,0.7837,0.21630000007837002
206394,0.875,0.875,0.875,0.1250000000875
237792,0.9586,0.9585798816568,0.9586,0.04140000009585998
190646,0.8765,0.87648229896996,0.8765,0.12350000008765005
137032,0.801,0.80095265588914,0.801,0.1990000000801
149639,1.0,1.0,1.0,1.000000082740371e-10
165802,0.7423,0.74227422742274,0.7423,0.25770000007423
213367,0.9425,0.94246260069044,0.9425,0.05750000009425005
192749,0.8412,0.84122228879568,0.8412,0.1588000000841201
216524,0.8221,0.82205746061167,0.8221,0.17790000008220996
208822,0.9173,0.91727837380011,0.9173,0.08270000009172995
150604,0.9286,0.9286125503742,0.9286,0.07140000009286007
494685,0.8529,0.85294117647058,0.8529,0.14710000008529
212054,0.7961,0.79608531317494,0.7961,0.20390000007960996
459842,0.9348,0.94232105628908,0.9348,0.06520000009348004
211468,0.8425,0.84249471458773,0.8425,0.15750000008425002
479956,0.8168,0.69702074056714,0.8168,0.18320000008168003
199759,0.8,0.8,0.8,0.20000000007999996
229018,0.9471,0.94711864406779,0.9471,0.052900000094709965
218681,0.7091,0.7090909090909,0.7091,0.2909000000709101
143048,0.7896,0.78962962962962,0.7896,0.2104000000789601
183080,0.9755,0.97549433834713,0.9755,0.024500000097549934
198899,0.742,0.74201628052598,0.742,0.2580000000742
237215,0.9717,0.97170971709717,0.9717,0.02830000009717004
157951,0.9695,0.96948700866089,0.9695,0.030500000096949975
216357,0.8232,0.82321618743344,0.8232,0.17680000008232
108852,0.9011,0.84230769230769,0.9011,0.09890000009011002
240426,0.956,0.95601552393272,0.956,0.04400000009560001
205391,0.9913,0.99130434782608,0.9913,0.008700000099130079
150668,0.9354,0.93541876892028,0.9354,0.06460000009353994
201690,0.8883,0.8883062401678,0.8883,0.11170000008883008
227845,0.851,0.85103906899418,0.851,0.14900000008510006
160904,0.9516,0.95160740656594,0.9516,0.04840000009515999
237136,1.0,1.0,1.0,1.000000082740371e-10
179159,0.8471,0.84714307716001,0.8471,0.15290000008471005
236328,0.8266,0.82656688493919,0.8266,0.17340000008266
191621,0.9549,0.95494830132939,0.9549,0.04510000009549009
217059,0.9561,0.95606094060499,0.9561,0.043900000095610014
171599,0.8464,0.84642112578179,0.8464,0.15360000008463992
221953,0.8108,0.81081081081081,0.8108,0.18920000008108007
167260,0.8486,0.84860050890585,0.8486,0.15140000008486
228042,0.852,0.8519527702089,0.852,0.14800000008519998
209506,0.9258,0.92582056892779,0.9258,0.0742000000925801
100724,0.966,0.9659783093151,0.966,0.03400000009660009
216667,0.8808,0.88078500292911,0.8808,0.11920000008807996
101879,0.9568,0.95684709403841,0.9568,0.043200000095680036
228501,0.9707,0.97071129707112,0.9707,0.02930000009707001
215266,0.9355,0.5746237490526,0.9355,0.06450000009355006
236230,0.889,0.88902219556088,0.889,0.11100000008889999
151306,0.9444,0.9443535188216,0.9444,0.055600000094439994
215105,0.8002,0.80018416206261,0.8002,0.19980000008001997
233338,0.7909,0.79087452471482,0.7909,0.2091000000790899
153825,0.8984,0.89838709677419,0.8984,0.10160000008984005
192785,0.9691,0.96913580246913,0.9691,0.030900000096910074
206349,0.8508,0.85081967213114,0.8508,0.14920000008508005
